							
	DÍA	MES	AÑO	HORA	CIUDAD	PAÍS	FORMA
	2	10	2010	22:00	St. Louis (Clayton)	EEUU	Galones
	28	9	2010	22:00	Yakima	EEUU	Galones
	28	9	2010	19:30	No especificado	EEUU	Galones
	27	9	2010	22:15	Kyle	EEUU	Galones
	23	9	2010	19:30	Tumacacori	EEUU	Galones
	21	9	2010	5:30	East Petersburg	EEUU	Galones
	17	9	2010	13:00	Grand Junction	EEUU	Galones
	15	9	2010	0:00	Yuba City	EEUU	Galones
	1	9	2010	22:45	Newberg	EEUU	Galones
	31	8	2010	20:13	Burlingame	EEUU	Galones
	12	8	2010	12:36	Hidden Hills	EEUU	Galones
	8	8	2010	16:30	Los Angeles	EEUU	Galones
	31	7	2010	14:20	San Antonio	EEUU	Galones
	25	7	2010	21:00	Lahaina	EEUU	Galones
	20	7	2010	15:30	Mexico DF (Mexico)	México	Galones
	15	7	2010	21:00	Titusville	EEUU	Galones
	11	7	2010	13:00	Frankfort	EEUU	Galones
	3	7	2010	18:15	Poplar Grove	EEUU	Galones
	30	6	2010	13:00	Almaty (Kazakstan)	Kazakstan	Galones
	19	6	2010	22:05	Fonthill/Thorold (Canada)	Canadá	Galones
	29	5	2010	13:00	Lancaster	EEUU	Galones
	20	5	2010	11:00	South Kingstown	EEUU	Galones
	12	5	2010	20:00	Juncos	Puerto Rico	Galones
	29	4	2010	0:52	Las Vegas	EEUU	Galones
	22	4	2010	22:50	Santa Barbara	EEUU	Galones
	15	4	2010	22:15	Bakersfield	EEUU	Galones
	10	4	2010	23:30	Arlington	EEUU	Galones
	10	4	2010	17:30	San Diego	EEUU	Galones
	19	3	2010	17:45	Tallahassee	EEUU	Galones
	16	3	2010	2:00	Skokie	EEUU	Galones
	14	3	2010	3:40	Corvallis	EEUU	Galones
	19	2	2010	0:38	Clinton Township	EEUU	Galones
	17	2	2010	6:35	Concord	EEUU	Galones
	20	1	2010	18:45	South Kingstown	EEUU	Galones
	16	1	2010	21:20	Henderson	EEUU	Galones
	10	1	2010	20:00	Butler	EEUU	Galones
	8	1	2010	19:00	Fort Worth	EEUU	Galones
	1	1	2010	0:30	Aspen	EEUU	Galones
	28	12	2009	20:37	Rock Hill	EEUU	Galones
	29	11	2009	23:59	Burnsville	EEUU	Galones
	27	11	2009	18:00	San Diego	EEUU	Galones
	25	11	2009	22:45	Ventura	EEUU	Galones
	24	11	2009	6:15	Tracy	EEUU	Galones
	17	11	2009	4:10	Albuquerque	EEUU	Galones
	16	11	2009	0:00	Brookhaven	EEUU	Galones
	23	10	2009	0:00	Toronto (Canada)	Canadá	Galones
	17	10	2009	20:40	Manchester	EEUU	Galones
	9	10	2009	21:40	Union Beach	EEUU	Galones
	16	9	2009	0:02	Conroe	EEUU	Galones
	13	9	2009	5:00	Charlotte	EEUU	Galones
	12	9	2009	13:35	Edmonds	EEUU	Galones
	9	9	2009	8:17	Franklin County	EEUU	Galones
	23	8	2009	0:10	Greenwich	EEUU	Galones
	18	8	2009	22:00	Lanesville	EEUU	Galones
	10	8	2009	0:08	San Jose	EEUU	Galones
	9	8	2009	22:30	Charles Town	EEUU	Galones
	18	7	2009	22:00	Philadelphia	EEUU	Galones
	11	7	2009	No especificado	Asheville (general area)	EEUU	Galones
	4	7	2009	22:00	Winthrop	EEUU	Galones
	22	6	2009	0:45	Tucson	EEUU	Galones
	17	6	2009	22:00	Salem	EEUU	Galones
	16	6	2009	10:55	Centennial	EEUU	Galones
	1	6	2009	2:00	Berryville	EEUU	Galones
	30	5	2009	17:00	Smithfield	EEUU	Galones
	14	5	2009	21:00	Santa Barbara	EEUU	Galones
	11	5	2009	23:10	New Windsor	EEUU	Galones
	10	5	2009	21:30	San Antonio	EEUU	Galones
	29	4	2009	22:30	Los Lunas	EEUU	Galones
	18	4	2009	20:13	Portland	EEUU	Galones
	6	3	2009	19:14	Westly	EEUU	Galones
	4	3	2009	17:50	Cambridge	EEUU	Galones
	22	2	2009	19:45	Tucker	EEUU	Galones
	15	2	2009	15:45	Centralia	EEUU	Galones
	3	2	2009	19:30	Palm Desert	EEUU	Galones
	4	1	2009	17:00	Ventura	EEUU	Galones
	31	12	2008	23:30	Laplace	EEUU	Galones
	29	12	2008	20:05	Jacksonville	EEUU	Galones
	5	12	2008	20:05	Dallas	EEUU	Galones
	30	11	2008	7:30	Elkton	EEUU	Galones
	29	11	2008	22:20	Waverly	EEUU	Galones
	29	11	2008	2:52	Glen Ellyn	EEUU	Galones
	24	11	2008	17:00	Batesville	EEUU	Galones
	22	11	2008	0:48	Waverly	EEUU	Galones
	21	11	2008	20:10	Warrenton	EEUU	Galones
	17	11	2008	18:24	Denham Springs	EEUU	Galones
	15	11	2008	19:30	San Juan Capistrano	EEUU	Galones
	15	11	2008	19:15	Emeryville	EEUU	Galones
	14	11	2008	18:30	Calabasas	EEUU	Galones
	14	11	2008	18:30	Los Angeles	EEUU	Galones
	9	11	2008	19:00	Santa Clara	EEUU	Galones
	7	11	2008	17:45	Phoenix	EEUU	Galones
	5	11	2008	19:00	Pasadena	EEUU	Galones
	29	10	2008	21:11	Sabina	EEUU	Galones
	25	10	2008	21:00	Mililani (around)	EEUU	Galones
	23	10	2008	23:00	Poughkeepsie	EEUU	Galones
	22	10	2008	3:00	Virginia Beach	EEUU	Galones
	16	10	2008	17:25	Lindale	EEUU	Galones
	15	10	2008	21:00	Hancock County	EEUU	Galones
	14	10	2008	20:40	Anderson	EEUU	Galones
	11	10	2008	0:00	Klagenfurt (Austria)	Austria	Galones
	8	10	2008	20:00	Dupo	EEUU	Galones
	8	10	2008	19:30	Bryan	EEUU	Galones
	1	9	2008	22:10	Gardena	EEUU	Galones
	22	8	2008	23:00	Provo	EEUU	Galones
	17	8	2008	18:30	Houston	EEUU	Galones
	11	8	2008	9:00	No especificado	EEUU	Galones
	10	8	2008	23:55	Birmingham (UK/England)	Reino Unido	Galones
	5	8	2008	2:00	Culver City	EEUU	Galones
	2	8	2008	16:15	Elk Grove	EEUU	Galones
	30	7	2008	18:10	Cheviot	EEUU	Galones
	11	7	2008	22:20	Marysville	EEUU	Galones
	7	7	2008	0:35	San Antonio	EEUU	Galones
	2	7	2008	23:45	Norwich	EEUU	Galones
	1	7	2008	21:30	Wallace	EEUU	Galones
	1	7	2008	0:25	Guelph (Canada)	Canadá	Galones
	28	6	2008	22:30	Saskatoon (Canada)	Canadá	Galones
	24	6	2008	22:00	Greensboro	EEUU	Galones
	22	6	2008	19:45	Niles	EEUU	Galones
	2	6	2008	18:00	Lower Hutt (New Zealand)	Nueva Zelanda	Galones
	24	5	2008	21:40	Ventura	EEUU	Galones
	18	5	2008	0:00	Philadelphia	EEUU	Galones
	10	5	2008	19:40	N.Windham/ Willimantic	EEUU	Galones
	25	4	2008	0:00	Tampa	EEUU	Galones
	12	4	2008	22:51	Waterford	EEUU	Galones
	10	4	2008	20:00	Blue Springs	EEUU	Galones
	7	4	2008	23:05	Plantation	EEUU	Galones
	7	4	2008	21:30	Brentwood	EEUU	Galones
	7	4	2008	21:30	Brentwood	EEUU	Galones
	6	4	2008	1:00	Bristol	EEUU	Galones
	24	3	2008	20:30	Santa Barbara	EEUU	Galones
	21	3	2008	21:00	Lake Isabella	EEUU	Galones
	13	3	2008	20:28	Carlsbad	EEUU	Galones
	11	3	2008	22:00	Challis	EEUU	Galones
	10	3	2008	22:10	Bergen	EEUU	Galones
	9	3	2008	21:30	Tarentum	EEUU	Galones
	1	3	2008	23:00	Albemarle	EEUU	Galones
	1	3	2008	20:30	Knights Ferry	EEUU	Galones
	27	2	2008	22:30	Santa Fe	EEUU	Galones
	27	2	2008	22:25	Austin	EEUU	Galones
	27	2	2008	19:45	Laguna Niguel	EEUU	Galones
	20	2	2008	23:15	Puyallup	EEUU	Galones
	15	2	2008	19:45	Delray Beach	EEUU	Galones
	12	2	2008	19:11	Fayetteville	EEUU	Galones
	12	2	2008	17:30	Wheat RIdge	EEUU	Galones
	6	2	2008	18:00	Lower Hutt (New Zealand)	Nueva Zelanda	Galones
	3	2	2008	22:30	Madison	EEUU	Galones
	20	1	2008	23:55	Denton	EEUU	Galones
	5	1	2008	19:00	Platteville	EEUU	Galones
	14	12	2007	20:30	Clifton Forge	EEUU	Galones
	29	11	2007	20:45	Glen Burnie	EEUU	Galones
	22	11	2007	12:45	Wellington	EEUU	Galones
	16	11	2007	21:30	Lowell	EEUU	Galones
	9	11	2007	23:00	Bartlett	EEUU	Galones
	9	11	2007	20:30	Frisco	EEUU	Galones
	2	11	2007	3:59	San Antonio	EEUU	Galones
	28	10	2007	21:30	Nacogdoches	EEUU	Galones
	26	10	2007	23:52	Hilliard	EEUU	Galones
	21	10	2007	0:54	Spring Lake Park	EEUU	Galones
	20	10	2007	2:30	Peoria	EEUU	Galones
	20	10	2007	0:24	Council Bluffs	EEUU	Galones
	19	10	2007	22:30	Danville	EEUU	Galones
	28	9	2007	6:20	Williams	EEUU	Galones
	23	9	2007	1:00	Fort Erie (Canada)	Canadá	Galones
	21	9	2007	5:30	Lombard	EEUU	Galones
	16	9	2007	22:00	Asheville	EEUU	Galones
	11	9	2007	21:40	Cabot	EEUU	Galones
	10	9	2007	20:30	Burns Junction (100 miles south of)	EEUU	Galones
	8	9	2007	7:00	Isle of Palms	EEUU	Galones
	28	8	2007	2:30	Bremerton	EEUU	Galones
	27	8	2007	21:22	Sedona	EEUU	Galones
	15	8	2007	22:05	Santa Rosa	EEUU	Galones
	15	8	2007	22:05	Santa Rosa	EEUU	Galones
	1	8	2007	20:45	Falcon	EEUU	Galones
	1	8	2007	4:00	Neumarkt (Germany)	Alemania	Galones
	22	7	2007	6:30	Birmingham	EEUU	Galones
	3	7	2007	22:00	Choctaw	EEUU	Galones
	22	6	2007	21:40	Ventura	EEUU	Galones
	22	6	2007	8:00	Auckland (New Zealand)	Nueva Zelanda	Galones
	9	6	2007	12:45	Arvada	EEUU	Galones
	7	6	2007	21:15	Narragansett	EEUU	Galones
	7	6	2007	21:00	Goldtown	EEUU	Galones
	6	6	2007	23:00	Akumal, Quintana Roo (Mexico)	México	Galones
	4	6	2007	21:43	Capitola	EEUU	Galones
	5	5	2007	23:43	Dublin (Republic of Ireland)	Irlanda	Galones
	21	4	2007	3:10	Grove City	EEUU	Galones
	11	4	2007	22:00	Austin	EEUU	Galones
	16	3	2007	23:00	Berkeley	EEUU	Galones
	24	2	2007	0:00	Vista	EEUU	Galones
	20	2	2007	20:45	Albuquerque	EEUU	Galones
	16	2	2007	20:00	Alpharetta	EEUU	Galones
	11	2	2007	22:51	Everett	EEUU	Galones
	28	1	2007	0:01	Ballard (Seattle)	EEUU	Galones
	18	1	2007	22:55	San Antonio	EEUU	Galones
	16	1	2007	21:00	High Point	EEUU	Galones
	10	1	2007	23:05	Council Bluffs	EEUU	Galones
	10	1	2007	23:00	Council Bluffs	EEUU	Galones
	5	1	2007	12:00	Palatine	EEUU	Galones
	10	12	2006	20:00	Marked Tree	EEUU	Galones
	10	12	2006	20:00	Trumann	EEUU	Galones
	9	12	2006	20:33	Saint Paul	EEUU	Galones
	30	11	2006	19:00	Cold Spring Harbor	EEUU	Galones
	26	11	2006	2:00	Morehead City	EEUU	Galones
	24	11	2006	12:45	Hamilton (Canada)	Canadá	Galones
	18	11	2006	19:50	Springfield	EEUU	Galones
	15	11	2006	16:00	Hyde Park	EEUU	Galones
	7	11	2006	18:30	Victoria	EEUU	Galones
	30	10	2006	19:10	Medford	EEUU	Galones
	29	10	2006	22:20	Spearfish	EEUU	Galones
	28	10	2006	22:00	Midlothian	EEUU	Galones
	20	10	2006	18:30	Bellevue	EEUU	Galones
	19	10	2006	12:10	Las Vegas	EEUU	Galones
	17	10	2006	21:15	Downers Grove	EEUU	Galones
	2	10	2006	17:00	Denver	EEUU	Galones
	1	10	2006	17:00	Onion Creek	EEUU	Galones
	1	10	2006	0:00	Lake Wasahetchie	EEUU	Galones
	24	9	2006	23:30	Georgetown	EEUU	Galones
	24	9	2006	0:18	Wenatchee	EEUU	Galones
	23	9	2006	0:30	Chandler	EEUU	Galones
	18	9	2006	8:00	Los Angeles	EEUU	Galones
	17	9	2006	3:30	Las Vegas	EEUU	Galones
	26	8	2006	22:45	Edmonton (Canada)	Canadá	Galones
	16	8	2006	19:00	Campbell	EEUU	Galones
	2	8	2006	20:45	Middleton	EEUU	Galones
	28	7	2006	11:30	Ephrata	EEUU	Galones
	28	7	2006	7:00	Canyon Country	EEUU	Galones
	15	7	2006	23:30	Whitefish	EEUU	Galones
	17	5	2006	21:30	La Puente	EEUU	Galones
	7	5	2006	21:00	Twenty Nine Palms	EEUU	Galones
	22	3	2006	21:07	Franklin	EEUU	Galones
	14	3	2006	12:00	Brick Town	EEUU	Galones
	7	3	2006	3:45	Desert Hot Springs	EEUU	Galones
	5	3	2006	21:00	Pittsburgh	EEUU	Galones
	4	3	2006	19:47	Cygnet	EEUU	Galones
	2	3	2006	19:15	Butte	EEUU	Galones
	28	2	2006	19:45	South Kingstown	EEUU	Galones
	24	2	2006	19:30	Baltimore/Windsor Hills	EEUU	Galones
	22	2	2006	20:55	Lawdale	EEUU	Galones
	4	2	2006	4:00	Eureka	EEUU	Galones
	20	12	2005	21:00	Sedro Woolley	EEUU	Galones
	16	12	2005	13:30	Newton	EEUU	Galones
	12	12	2005	18:18	Seika-cho (Kyoto Prefecture) (Japan)	Japón	Galones
	4	12	2005	21:00	Fairless Hills	EEUU	Galones
	1	12	2005	5:30	Lexington	EEUU	Galones
	22	11	2005	19:40	Butler	EEUU	Galones
	19	11	2005	21:17	Toronto (Canada)	Canadá	Galones
	13	11	2005	6:20	Thorne, Doncaster (UK/England)	Reino Unido	Galones
	11	11	2005	23:13	Toronto (Canada)	Canadá	Galones
	31	10	2005	21:00	Northridge	EEUU	Galones
	25	10	2005	22:00	Miami Beach	EEUU	Galones
	13	10	2005	21:00	Northfield	EEUU	Galones
	13	10	2005	5:05	Boise	EEUU	Galones
	5	10	2005	23:30	Clearwater	EEUU	Galones
	5	10	2005	22:00	Salem	EEUU	Galones
	3	10	2005	21:30	Boulder	EEUU	Galones
	1	10	2005	20:05	San Jose	EEUU	Galones
	29	9	2005	4:07	Reno	EEUU	Galones
	28	9	2005	1:00	Morgantown	EEUU	Galones
	26	9	2005	0:05	Palm Springs	EEUU	Galones
	24	9	2005	14:30	Grand Rapids	EEUU	Galones
	1	9	2005	21:50	Boone	EEUU	Galones
	30	8	2005	22:30	Coventry (UK/England)	Reino Unido	Galones
	28	8	2005	9:45	Riverside	EEUU	Galones
	25	7	2005	20:47	Emerald (QLD, Australia)	Australia	Galones
	21	7	2005	22:00	Lewisburg	EEUU	Galones
	18	7	2005	9:34	Oakville (Canada)	Canadá	Galones
	16	7	2005	19:46	Fullerton	EEUU	Galones
	14	7	2005	23:45	Scarborough (Canada)	Canadá	Galones
	27	6	2005	1:30	Charlotte	EEUU	Galones
	24	6	2005	19:00	Miami Beach	EEUU	Galones
	21	6	2005	23:35	Worcestershire (UK/England)	Reino Unido	Galones
	12	6	2005	20:33	Tehachapi	EEUU	Galones
	31	5	2005	22:30	Waves	EEUU	Galones
	30	5	2005	22:50	Knoxville/Alcoa	EEUU	Galones
	29	5	2005	11:30	Covington	EEUU	Galones
	23	5	2005	21:30	St. George Island	EEUU	Galones
	19	5	2005	1:00	Collingwood (Canada)	Canadá	Galones
	9	5	2005	3:00	Carlisle	EEUU	Galones
	23	4	2005	12:00	Crystal Beach	EEUU	Galones
	21	4	2005	23:35	Balad (south south west of) (Iraq)	Irak	Galones
	15	4	2005	1:20	Eagan	EEUU	Galones
	11	4	2005	4:30	Ludlow	EEUU	Galones
	3	4	2005	11:30	Jacksonville	EEUU	Galones
	1	4	2005	17:00	Wentzville	EEUU	Galones
	21	3	2005	20:30	Sheridan	EEUU	Galones
	6	3	2005	5:12	Terre Haute	EEUU	Galones
	6	3	2005	5:07	Terre Haute	EEUU	Galones
	2	3	2005	12:00	San Rafael	EEUU	Galones
	25	2	2005	22:20	Glen Ullin	EEUU	Galones
	31	1	2005	19:30	Commack	EEUU	Galones
	30	1	2005	23:12	Modesto	EEUU	Galones
	11	1	2005	21:10	Modesto	EEUU	Galones
	7	1	2005	18:00	Andover	EEUU	Galones
	27	12	2004	23:59	Wenatchee	EEUU	Galones
	19	12	2004	20:00	Myrtle Beach	EEUU	Galones
	8	12	2004	0:00	Myrtle Beach	EEUU	Galones
	5	12	2004	4:25	Terre Haute	EEUU	Galones
	29	11	2004	13:05	Marlborough	EEUU	Galones
	24	11	2004	2:00	Yuma	EEUU	Galones
	15	11	2004	22:00	Santa Clara	EEUU	Galones
	15	11	2004	20:15	Newbury Park	EEUU	Galones
	13	11	2004	23:20	Montgomeryville	EEUU	Galones
	5	11	2004	5:45	Bangalore (India)	India	Galones
	3	11	2004	21:50	Everett	EEUU	Galones
	28	10	2004	20:00	San Diego	EEUU	Galones
	27	10	2004	22:30	Rochester	EEUU	Galones
	27	10	2004	22:20	Ithaca	EEUU	Galones
	27	10	2004	22:20	Woodside (Queens)	EEUU	Galones
	27	10	2004	22:15	New York City	EEUU	Galones
	27	10	2004	22:00	Miami Gardens	EEUU	Galones
	21	10	2004	21:00	Canvey Island, Essex (UK/England)	Reino Unido	Galones
	15	10	2004	21:12	Baltimore	EEUU	Galones
	13	10	2004	23:00	Ravenel	EEUU	Galones
	5	10	2004	1:30	Keokuk	EEUU	Galones
	18	9	2004	22:00	Kanata (Canada)	Canadá	Galones
	14	9	2004	22:40	Humboldt (Canada)	Canadá	Galones
	13	9	2004	20:30	Colorado Springs	EEUU	Galones
	3	9	2004	14:54	Busan (South Korea)	Corea del Sur	Galones
	16	8	2004	22:00	Kill Devil Hills	EEUU	Galones
	13	8	2004	20:00	Placencia (Belize)	Belize	Galones
	9	8	2004	11:00	Squamish (Canada)	Canadá	Galones
	8	8	2004	23:00	Memphis	EEUU	Galones
	8	8	2004	0:10	Sarnia (Canada)	Canadá	Galones
	5	8	2004	22:00	Eugene	EEUU	Galones
	5	8	2004	0:15	Lawrence	EEUU	Galones
	3	8	2004	23:30	Middlesbrough (UK/England)	Reino Unido	Galones
	16	7	2004	12:45	St. Cloud	EEUU	Galones
	16	7	2004	11:30	Hat Creek	EEUU	Galones
	10	7	2004	1:00	Blackfoot	EEUU	Galones
	4	7	2004	16:45	Charlotte	EEUU	Galones
	16	6	2004	22:15	Clovis	EEUU	Galones
	5	6	2004	22:00	Westminster	EEUU	Galones
	3	5	2004	21:26	Helena	EEUU	Galones
	30	4	2004	22:00	Kirkland	EEUU	Galones
	30	4	2004	16:00	Jacksonville	EEUU	Galones
	26	4	2004	21:50	Ramadi (Iraq)	Irak	Galones
	12	4	2004	20:00	Elsmere	EEUU	Galones
	10	4	2004	23:50	Baker City	EEUU	Galones
	9	4	2004	22:14	Owings Mills	EEUU	Galones
	9	4	2004	22:10	Altoona	EEUU	Galones
	1	4	2004	21:00	Pascagoula	EEUU	Galones
	31	3	2004	19:45	Norman	EEUU	Galones
	29	3	2004	5:15	Orlando	EEUU	Galones
	23	3	2004	20:45	Avondale	EEUU	Galones
	20	3	2004	22:00	Vallejo	EEUU	Galones
	20	3	2004	20:45	Fort Collins	EEUU	Galones
	13	3	2004	20:08	Albuquerque	EEUU	Galones
	10	3	2004	1:00	Rochester	EEUU	Galones
	2	3	2004	23:00	Wilmington	EEUU	Galones
	19	2	2004	19:30	Monkland (Canada)	Canadá	Galones
	10	2	2004	21:00	Broken Arrow	EEUU	Galones
	1	2	2004	2:00	Birmingham	EEUU	Galones
	30	1	2004	16:00	Worcester	EEUU	Galones
	28	1	2004	23:10	Modesto	EEUU	Galones
	25	1	2004	19:00	West Hollywood	EEUU	Galones
	18	1	2004	0:30	La Crescenta	EEUU	Galones
	3	1	2004	0:20	Waterbury	EEUU	Galones
	22	12	2003	13:00	Lake Charles	EEUU	Galones
	1	12	2003	21:40	Baltimore	EEUU	Galones
	26	11	2003	5:30	Wichita Falls	EEUU	Galones
	23	11	2003	21:15	San Diego	EEUU	Galones
	21	11	2003	19:00	Bourbonnais	EEUU	Galones
	8	11	2003	21:15	New York City (Brooklyn)	EEUU	Galones
	8	11	2003	20:30	New York City (Manhattan) (upper east side)	EEUU	Galones
	8	11	2003	20:10	Penn Yan	EEUU	Galones
	8	11	2003	19:30	Virginia Beach	EEUU	Galones
	8	11	2003	19:00	Pensacola	EEUU	Galones
	30	10	2003	23:24	Port Moody (Canada)	Canadá	Galones
	29	10	2003	12:00	Lynnwood	EEUU	Galones
	18	10	2003	21:00	West Chester	EEUU	Galones
	13	10	2003	21:20	Denver	EEUU	Galones
	11	10	2003	22:40	Independence	EEUU	Galones
	6	10	2003	20:30	Parker	EEUU	Galones
	5	10	2003	21:10	Jenkins	EEUU	Galones
	2	10	2003	19:30	Mobile	EEUU	Galones
	26	9	2003	23:53	Lakewood	EEUU	Galones
	26	9	2003	0:30	Centerville	EEUU	Galones
	18	9	2003	21:00	Edmond	EEUU	Galones
	6	9	2003	22:00	Conway	EEUU	Galones
	30	8	2003	23:59	McGregor	EEUU	Galones
	30	8	2003	1:30	San Benito	EEUU	Galones
	16	8	2003	5:09	Thurnbury (Canada)	Canadá	Galones
	16	8	2003	5:06	Sacramento	EEUU	Galones
	14	8	2003	18:00	New Port Richey	EEUU	Galones
	9	8	2003	23:50	Doncaster (UK/England)	Reino Unido	Galones
	9	8	2003	10:45	Glendive	EEUU	Galones
	3	8	2003	3:00	Tucson	EEUU	Galones
	28	7	2003	22:20	Windsor	EEUU	Galones
	22	7	2003	21:15	Washington, D.C.	EEUU	Galones
	14	7	2003	1:00	London (UK/England)	Reino Unido	Galones
	30	6	2003	10:00	Vernal	EEUU	Galones
	15	6	2003	20:00	Brockville (Canada)	Canadá	Galones
	13	6	2003	3:07	Ludlow	EEUU	Galones
	19	5	2003	21:30	Albany	EEUU	Galones
	17	5	2003	1:30	Västervik (Sweden)	Suecia	Galones
	15	5	2003	21:00	Santa Monica	EEUU	Galones
	20	4	2003	23:43	College Station	EEUU	Galones
	10	4	2003	23:15	Pensacola	EEUU	Galones
	6	4	2003	23:30	Studio City	EEUU	Galones
	5	4	2003	22:30	Albuquerque	EEUU	Galones
	5	4	2003	19:00	Fresno	EEUU	Galones
	16	3	2003	11:00	Jackson Hole	EEUU	Galones
	13	3	2003	23:00	Panama City	EEUU	Galones
	8	3	2003	20:15	Greenbelt area	EEUU	Galones
	26	2	2003	22:00	Bremerton	EEUU	Galones
	25	2	2003	22:30	Buenos Aires (Argentina)	Argentina	Galones
	25	2	2003	19:30	Bremerton	EEUU	Galones
	13	2	2003	0:15	North Charleston	EEUU	Galones
	30	1	2003	19:15	Beachwood	EEUU	Galones
	29	1	2003	20:30	Sand Lake	EEUU	Galones
	29	1	2003	18:45	Irvine	EEUU	Galones
	23	1	2003	6:20	Alma Center	EEUU	Galones
	17	1	2003	18:48	LaSalle	EEUU	Galones
	16	1	2003	7:30	Tucker	EEUU	Galones
	15	1	2003	19:30	Napa	EEUU	Galones
	31	12	2002	20:30	Dallas	EEUU	Galones
	31	12	2002	17:25	Readstown	EEUU	Galones
	27	12	2002	20:25	Phoenix	EEUU	Galones
	19	12	2002	22:30	Kensington	EEUU	Galones
	19	12	2002	22:00	Crockett	EEUU	Galones
	19	12	2002	19:00	Katy	EEUU	Galones
	15	12	2002	13:00	Woodbridge	EEUU	Galones
	13	12	2002	17:45	Clive	EEUU	Galones
	8	12	2002	No especificado	Chimes	EEUU	Galones
	6	12	2002	22:30	San Diego	EEUU	Galones
	6	12	2002	21:30	West Linn	EEUU	Galones
	30	11	2002	21:45	Little Rock	EEUU	Galones
	27	11	2002	23:30	Lakewood	EEUU	Galones
	26	11	2002	17:45	Titchfield (UK/England)	Reino Unido	Galones
	24	11	2002	6:25	Santa Fe	EEUU	Galones
	21	11	2002	20:00	Tonawanda	EEUU	Galones
	19	11	2002	5:35	Wall	EEUU	Galones
	19	11	2002	5:30	Norfolk	EEUU	Galones
	18	11	2002	22:20	Greenville	EEUU	Galones
	8	11	2002	20:10	Mobile	EEUU	Galones
	7	11	2002	19:40	Saint Cloud	EEUU	Galones
	7	11	2002	18:30	Enterprise	EEUU	Galones
	1	11	2002	21:45	Williamsburg	EEUU	Galones
	1	11	2002	19:00	Wilmington	EEUU	Galones
	30	10	2002	22:00	Ashland	EEUU	Galones
	30	10	2002	18:56	Port Townsend	EEUU	Galones
	30	10	2002	9:00	Auburn	EEUU	Galones
	20	10	2002	19:15	Truckee	EEUU	Galones
	15	10	2002	20:30	Darwin (NT, Australia)	Australia	Galones
	15	10	2002	20:10	Rexford	EEUU	Galones
	14	10	2002	19:05	Madras	EEUU	Galones
	9	10	2002	22:00	Golden	EEUU	Galones
	9	10	2002	2:38	Forest Park	EEUU	Galones
	23	9	2002	20:30	Arlington	EEUU	Galones
	19	9	2002	21:00	Merritt Island	EEUU	Galones
	9	9	2002	9:30	Mehoopany	EEUU	Galones
	9	9	2002	2:25	Lisbon (Portugal)	Portugal	Galones
	2	9	2002	2:30	Lodi	EEUU	Galones
	21	8	2002	22:30	Elmwood	EEUU	Galones
	21	8	2002	22:05	Knoxville	EEUU	Galones
	13	8	2002	2:00	Portland	EEUU	Galones
	12	8	2002	22:58	Rayleigh Essex (UK/England)	Reino Unido	Galones
	11	8	2002	1:30	Ancaster (Canada)	Canadá	Galones
	29	7	2002	No especificado	Phoenix	EEUU	Galones
	23	7	2002	22:18	Marina del Rey	EEUU	Galones
	23	7	2002	22:00	Los Angeles	EEUU	Galones
	23	7	2002	22:00	Kernville	EEUU	Galones
	13	7	2002	2:24	Memphis	EEUU	Galones
	5	7	2002	23:45	Capitola	EEUU	Galones
	5	7	2002	2:00	Las Vegas (leaving; near Baker)	EEUU	Galones
	22	5	2002	4:50	Nederland	EEUU	Galones
	15	5	2002	22:00	Forty Fort	EEUU	Galones
	10	5	2002	20:00	St. James City	EEUU	Galones
	7	5	2002	20:55	Albany	EEUU	Galones
	2	5	2002	12:40	Torrance	EEUU	Galones
	30	4	2002	22:04	Woodinville	EEUU	Galones
	18	4	2002	21:30	Port Orchard	EEUU	Galones
	29	3	2002	15:00	Apple Valley	EEUU	Galones
	28	3	2002	21:20	Woburn	EEUU	Galones
	27	3	2002	18:00	Newmarket (Canada)	Canadá	Galones
	25	3	2002	9:00	Fountain	EEUU	Galones
	21	3	2002	20:26	San Anselmo	EEUU	Galones
	19	3	2002	14:06	Franklin	EEUU	Galones
	16	3	2002	20:30	Grand Rapids	EEUU	Galones
	24	2	2002	19:45	Fairfax	EEUU	Galones
	2	2	2002	19:00	Maysville	EEUU	Galones
	23	1	2002	19:10	Banning	EEUU	Galones
	3	1	2002	21:35	Richmond/Bowdoin	EEUU	Galones
	9	12	2001	0:28	Lombard	EEUU	Galones
	7	12	2001	22:55	West Windsor	EEUU	Galones
	21	11	2001	23:45	Hollywood	EEUU	Galones
	20	11	2001	4:05	Perry (exit 35; almost to Talahassee)	EEUU	Galones
	20	11	2001	2:55	Panama City Beach	EEUU	Galones
	19	11	2001	2:00	New York City (Staten Island)	EEUU	Galones
	18	11	2001	5:30	Augusta	EEUU	Galones
	18	11	2001	5:05	New Brunswick	EEUU	Galones
	18	11	2001	4:35	Franklin	EEUU	Galones
	16	11	2001	2:45	Denver	EEUU	Galones
	14	11	2001	20:45	Lake Elmo	EEUU	Galones
	28	10	2001	1:20	Carlisle	EEUU	Galones
	22	10	2001	2:49	Peterborough (Canada)	Canadá	Galones
	16	10	2001	22:00	Nashville	EEUU	Galones
	14	10	2001	20:45	Lake Elmo	EEUU	Galones
	22	9	2001	20:00	Saskatoon (Canada)	Canadá	Galones
	14	9	2001	22:35	Yerington	EEUU	Galones
	11	9	2001	15:00	Commack	EEUU	Galones
