							
	DÍA	MES	AÑO	HORA	CIUDAD	PAÍS	FORMA
	31	3	2019	20:00	Gilroy	EEUU	Orbe
	30	3	2019	22:20	Vancouver	EEUU	Orbe
	19	3	2019	21:30	Manantiales Oceánicos	EEUU	Orbe
	18	3	2019	6:45	Blackwell	EEUU	Orbe
	16	3	2019	20:45	Virginia Beach	EEUU	Orbe
	16	3	2019	20:45	Virginia Beach	EEUU	Orbe
	15	3	2019	6:20	Los bosques	EEUU	Orbe
	28	2	2019	16:24	Watervliet	EEUU	Orbe
	24	2	2019	15:00	Vancouver (Canadá)	Canadá	Orbe
	18	2	2019	13:30	Virginia Beach	EEUU	Orbe
	16	2	2019	19:42	Garner	EEUU	Orbe
	13	2	2019	21:30	San Carlos	EEUU	Orbe
	13	2	2019	17:00	Conyers	EEUU	Orbe
	31	1	2019	21:00	Las Vegas	EEUU	Orbe
	31	1	2019	18:00	Hollywood	EEUU	Orbe
	31	1	2019	4:30	Seattle	EEUU	Orbe
	29	1	2019	19:02	Alamogordo	EEUU	Orbe
	26	1	2019	19:23	Hayden	EEUU	Orbe
	20	1	2019	13:00	Austin	EEUU	Orbe
	16	1	2019	17:45	Pittston	EEUU	Orbe
	31	12	2018	21:25	Mt. View	EEUU	Orbe
	26	12	2018	19:53	Salisbury	EEUU	Orbe
	24	12	2018	22:32	Weymouth	EEUU	Orbe
	22	12	2018	18:30	Tarboro	EEUU	Orbe
	19	12	2018	6:00	Windsor	EEUU	Orbe
	16	12	2018	18:22	Albuquerque	EEUU	Orbe
	15	12	2018	20:00	Albuquerque	EEUU	Orbe
	15	12	2018	18:00	Pittsburgh	EEUU	Orbe
	13	12	2018	11:00	Colorado Springs	EEUU	Orbe
	25	11	2018	20:15	Ciudad Catedral	EEUU	Orbe
	25	11	2018	19:30	Playa Surfside	EEUU	Orbe
	25	11	2018	14:00	Springfield/Tallaght (Irlanda	Irlanda	Orbe
	24	11	2018	16:25	San Diego	EEUU	Orbe
	13	11	2018	16:00	Kaufman	EEUU	Orbe
	31	10	2018	19:35	Sheboygan	EEUU	Orbe
	29	10	2018	20:15	Soldotna	EEUU	Orbe
	28	10	2018	17:10	Charlotte	EEUU	Orbe
	28	10	2018	9:00	Forbush	EEUU	Orbe
	24	10	2018	22:30	Marin County	EEUU	Orbe
	24	10	2018	22:20	University Place	EEUU	Orbe
	22	10	2018	23:30	Oxnard	EEUU	Orbe
	22	10	2018	11:44	Henry	EEUU	Orbe
	18	10	2018	4:30	Villa Rica	EEUU	Orbe
	15	10	2018	21:00	Auburn	EEUU	Orbe
	29	9	2018	21:15	Columbia Occidental	EEUU	Orbe
	26	9	2018	23:00	Schaumburg	EEUU	Orbe
	23	9	2018	0:00	Topeka	EEUU	Orbe
	21	9	2018	19:00	Sonoita	EEUU	Orbe
	20	9	2018	20:45	Atlanta	EEUU	Orbe
	18	9	2018	23:20	Layton	EEUU	Orbe
	18	9	2018	19:12	Fallston	EEUU	Orbe
	18	9	2018	2:30	No especificado	EEUU	Orbe
	15	9	2018	20:30	Rossville	EEUU	Orbe
	14	9	2018	21:00	Peoria	EEUU	Orbe
	14	9	2018	5:20	Ginebra	EEUU	Orbe
	31	8	2018	15:11	San Rafael	EEUU	Orbe
	30	8	2018	18:00	Lincoln City	EEUU	Orbe
	23	8	2018	20:00	Charleston	EEUU	Orbe
	22	8	2018	23:00	Bellingham	EEUU	Orbe
	22	8	2018	22:00	Fruitland	EEUU	Orbe
	20	8	2018	22:00	Quinault	EEUU	Orbe
	18	8	2018	0:30	Sudbury (Canadá)	Canadá	Orbe
	16	8	2018	19:30	Spindale	EEUU	Orbe
	14	8	2018	21:20	Marietta	EEUU	Orbe
	13	8	2018	22:15	Montgomery	EEUU	Orbe
	28	7	2018	22:47	Charlotte	EEUU	Orbe
	25	7	2018	22:00	Puerto de Gig	EEUU	Orbe
	25	7	2018	21:30	Isla de San Jorge	EEUU	Orbe
	25	7	2018	21:30	Isla de San Jorge	EEUU	Orbe
	23	7	2018	4:50	Cabo Mears	EEUU	Orbe
	23	7	2018	4:50	Cabo Mears	EEUU	Orbe
	23	7	2018	4:50	Cabo Mears	EEUU	Orbe
	21	7	2018	20:45	Cataratas Haines	EEUU	Orbe
	21	7	2018	4:22	Soda Springs	EEUU	Orbe
	19	7	2018	22:20	Pilot Rock	EEUU	Orbe
	19	7	2018	9:20	Refugio de la Playa	EEUU	Orbe
	18	7	2018	3:39	South Cal	EEUU	Orbe
	17	7	2018	21:00	Ocala	EEUU	Orbe
	14	7	2018	22:30	Pilot Rock	EEUU	Orbe
	14	7	2018	21:15	Middlesboro	EEUU	Orbe
	13	7	2018	23:00	Slave Lake (Canadá)	Canadá	Orbe
	13	7	2018	22:30	Portland	EEUU	Orbe
	13	7	2018	2:00	Rutland	EEUU	Orbe
	30	6	2018	22:05	Newbury Park	EEUU	Orbe
	29	6	2018	23:00	inseguro, posiblemente Des Moines o Grenville	EEUU	Orbe
	29	6	2018	21:30	Playa Carolina	EEUU	Orbe
	29	6	2018	6:01	Cape Coral	EEUU	Orbe
	28	6	2018	22:02	Scotia	EEUU	Orbe
	27	6	2018	14:00	Wasilla	EEUU	Orbe
	25	6	2018	22:00	Delran	EEUU	Orbe
	25	6	2018	20:00	Niwot	EEUU	Orbe
	25	6	2018	13:15	Castle Rock	EEUU	Orbe
	22	6	2018	20:30	Ciudad de Kenneth	EEUU	Orbe
	22	6	2018	10:00	Long Beach	EEUU	Orbe
	21	6	2018	23:14	Seattle	EEUU	Orbe
	21	6	2018	13:55	Mount Pleasant	EEUU	Orbe
	21	6	2018	4:30	Ranburne	EEUU	Orbe
	20	6	2018	23:40	Przasnysz	Polonia	Orbe
	13	6	2018	21:32	Glen St. Mary	EEUU	Orbe
	31	5	2018	23:35	Lebanon	EEUU	Orbe
	29	5	2018	6:00	Wichita	EEUU	Orbe
	26	5	2018	14:00	Wallop	Reino Unido	Orbe
	24	5	2018	9:35	Fresno	EEUU	Orbe
	22	5	2018	20:15	Snohomish	EEUU	Orbe
	18	5	2018	23:15	Rio de Janeiro (Brazil)	Brasil	Orbe
	15	5	2018	3:30	Jackson Hole	EEUU	Orbe
	14	5	2018	20:00	Murfreesboro	EEUU	Orbe
	13	5	2018	19:00	Toronto (Canada)	Canadá	Orbe
	29	4	2018	11:00	Noroeste de Las Vegas	EEUU	Orbe
	29	4	2018	0:45	Hartford	EEUU	Orbe
	27	4	2018	1:21	Arlington	EEUU	Orbe
	21	4	2018	6:00	Havelock	EEUU	Orbe
	20	4	2018	20:00	Northport	EEUU	Orbe
	19	4	2018	22:15	Kansas City	EEUU	Orbe
	19	4	2018	21:45	Roanoke	EEUU	Orbe
	17	4	2018	21:00	Lakeland	EEUU	Orbe
	15	4	2018	18:33	Hutto	EEUU	Orbe
	31	3	2018	22:30	Puerto St. Lucie	EEUU	Orbe
	29	3	2018	11:00	Las Vegas (noroeste)	EEUU	Orbe
	26	3	2018	17:15	Ridgefield	EEUU	Orbe
	25	3	2018	5:10	Chicago	EEUU	Orbe
	24	3	2018	20:00	Syracuse	EEUU	Orbe
	21	3	2018	0:00	Ajo	EEUU	Orbe
	17	3	2018	18:42	Rowe	EEUU	Orbe
	16	3	2018	20:34	Portland	EEUU	Orbe
	14	3	2018	23:00	Salt Lake City	EEUU	Orbe
	13	3	2018	7:00	Utica	EEUU	Orbe
	24	2	2018	21:20	Punta de Arena	EEUU	Orbe
	17	2	2018	19:20	Colorado Springs	EEUU	Orbe
	17	2	2018	16:30	Elk Grove	EEUU	Orbe
	14	2	2018	23:00	Sunnyside	EEUU	Orbe
	14	2	2018	19:00	Monrovia	EEUU	Orbe
	13	2	2018	19:36	Brandon	EEUU	Orbe
	13	2	2018	18:22	Big Sky	EEUU	Orbe
	30	1	2018	12:00	Bryceville	EEUU	Orbe
	28	1	2018	20:55	Olathe	EEUU	Orbe
	25	1	2018	17:30	East Monroe	EEUU	Orbe
	20	1	2018	19:30	Toronto (Canadá)	Canadá	Orbe
	20	1	2018	1:00	Burlington	EEUU	Orbe
	19	1	2018	19:15	Cheyenne	EEUU	Orbe
	15	1	2018	21:00	Puente de Norte	EEUU	Orbe
	31	12	2017	23:00	Puerto Naranja	EEUU	Orbe
	31	12	2017	23:00	Mesa	EEUU	Orbe
	25	12	2017	23:45	Yakima	EEUU	Orbe
	22	12	2017	22:30	Curitiba (Brasil)	Brasil	Orbe
	22	12	2017	17:35	Colinas de Agoura	EEUU	Orbe
	22	12	2017	17:30	Hemet y San Jacinto	EEUU	Orbe
	22	12	2017	17:00	Dana Point	EEUU	Orbe
	21	12	2017	2:25	Billings	EEUU	Orbe
	20	12	2017	4:48	Brooklin	EEUU	Orbe
	19	12	2017	5:00	Carbono	EEUU	Orbe
	17	12	2017	20:00	Mt Morris	EEUU	Orbe
	14	12	2017	21:30	Centro Platón	EEUU	Orbe
	14	12	2017	21:30	Centro Platón	EEUU	Orbe
	14	12	2017	18:00	Colina de Oro	EEUU	Orbe
	26	11	2017	17:26	Leesburg	EEUU	Orbe
	26	11	2017	11:44	Beaver	EEUU	Orbe
	25	11	2017	18:40	Kingman	EEUU	Orbe
	24	11	2017	17:27	Suffolk	EEUU	Orbe
	24	11	2017	7:43	Tucson	EEUU	Orbe
	23	11	2017	18:44	Quakertown	EEUU	Orbe
	23	11	2017	17:20	Stockton	EEUU	Orbe
	20	11	2017	23:00	Medicine Park	EEUU	Orbe
	18	11	2017	17:29	Henderson	EEUU	Orbe
	18	11	2017	15:45	Bournemouth (UK/England)	Reino Unido	Orbe
	18	11	2017	1:00	Long Beach	EEUU	Orbe
	13	11	2017	23:34	Vacaville	EEUU	Orbe
	30	10	2017	19:00	Enterprise	EEUU	Orbe
	30	10	2017	10:29	East Boston/Boston	EEUU	Orbe
	27	10	2017	21:12	Wahpeton	EEUU	Orbe
	26	10	2017	18:40	Playa Laguna	EEUU	Orbe
	25	10	2017	20:30	San Agustín	EEUU	Orbe
	25	10	2017	20:27	Penticton (Canadá)	Canadá	Orbe
	21	10	2017	23:00	Kent	EEUU	Orbe
	21	10	2017	22:15	Willamsburg	EEUU	Orbe
	21	10	2017	19:52	Palm Springs (Windy Point)	EEUU	Orbe
	21	10	2017	10:30	Estación de Huntington	EEUU	Orbe
	19	10	2017	20:15	Portsmouth	EEUU	Orbe
	18	10	2017	11:00	Bay Minnette	EEUU	Orbe
	17	10	2017	21:30	Tempe	EEUU	Orbe
	17	10	2017	10:50	Richmond	EEUU	Orbe
	16	10	2017	21:42	North Dayton	EEUU	Orbe
	15	10	2017	20:15	Douglas	EEUU	Orbe
	14	10	2017	21:19	Franklin	EEUU	Orbe
	14	10	2017	21:00	Montreal	EEUU	Orbe
	14	10	2017	20:30	Newport	EEUU	Orbe
	14	10	2017	19:30	Middletown	EEUU	Orbe
	30	9	2017	19:57	Twin Falls	EEUU	Orbe
	29	9	2017	19:00	Levittown	EEUU	Orbe
	29	9	2017	18:50	Lampeter-Strasburg, Reading	EEUU	Orbe
	29	9	2017	18:42	Linden	EEUU	Orbe
	28	9	2017	19:37	Seattle	EEUU	Orbe
	27	9	2017	16:00	Edmonton	Canadá	Orbe
	27	9	2017	5:00	Puerto del lago	EEUU	Orbe
	26	9	2017	23:10	Wellton	EEUU	Orbe
	26	9	2017	8:30	Salt Lake City	EEUU	Orbe
	25	9	2017	22:15	Cataratas de Granito	EEUU	Orbe
	24	9	2017	21:00	North Beach	EEUU	Orbe
	24	9	2017	18:30	Líbano	EEUU	Orbe
	24	9	2017	16:30	New Windsor	EEUU	Orbe
	23	9	2017	23:45	Manassas	EEUU	Orbe
	23	9	2017	23:35	Corona	EEUU	Orbe
	23	9	2017	23:00	Redlands	EEUU	Orbe
	23	9	2017	22:50	Pasadena	EEUU	Orbe
	22	9	2017	21:00	Okmulgee	EEUU	Orbe
	20	9	2017	22:00	Nueva Baltimore	EEUU	Orbe
	20	9	2017	21:45	Sur de Saint Paul	EEUU	Orbe
	20	9	2017	20:30	Valle de San Tan	EEUU	Orbe
	20	9	2017	1:00	Pittsburgh	EEUU	Orbe
	19	9	2017	20:00	Spartanburg	EEUU	Orbe
	18	9	2017	15:42	Renton	EEUU	Orbe
	17	9	2017	19:35	Southwick	EEUU	Orbe
	16	9	2017	20:30	Roanoke	EEUU	Orbe
	14	9	2017	21:55	Parque Hazel	EEUU	Orbe
	14	9	2017	18:50	Northfield (Canadá)	Canadá	Orbe
	31	8	2017	10:00	Valle de la Hierba	EEUU	Orbe
	30	8	2017	22:00	Henderson	EEUU	Orbe
	30	8	2017	20:15	Miami	EEUU	Orbe
	28	8	2017	10:20	San Gabriel	EEUU	Orbe
	25	8	2017	9:38	Pawtucket	EEUU	Orbe
	24	8	2017	17:00	Costa de Oro	Australia	Orbe
	21	8	2017	0:00	Playa Norte de Myrtle	EEUU	Orbe
	19	8	2017	21:30	Sanford	EEUU	Orbe
	17	8	2017	21:10	Henrico	EEUU	Orbe
	15	8	2017	20:40	Tobyhanna	EEUU	Orbe
	13	8	2017	20:30	Columbia	EEUU	Orbe
	13	8	2017	11:00	Palisada	EEUU	Orbe
	30	7	2017	4:00	Pikeville	EEUU	Orbe
	29	7	2017	21:00	San Gabriel	EEUU	Orbe
	28	7	2017	22:00	Hawarden	EEUU	Orbe
	26	7	2017	0:05	Bellingham	EEUU	Orbe
	25	7	2017	4:47	Sioux Falls	EEUU	Orbe
	25	7	2017	1:36	Monte Shasta	EEUU	Orbe
	24	7	2017	3:50	Littleton	EEUU	Orbe
	23	7	2017	20:05	Tulsa	EEUU	Orbe
	22	7	2017	20:10	Denver	EEUU	Orbe
	19	7	2017	0:00	Capilla Wesley	EEUU	Orbe
	16	7	2017	23:21	Roanoke	EEUU	Orbe
	16	7	2017	19:00	Alpharetta	EEUU	Orbe
	16	7	2017	12:00	Medford	EEUU	Orbe
	15	7	2017	22:35	Temecula	EEUU	Orbe
	13	7	2017	4:00	Pinedale	EEUU	Orbe
	29	6	2017	4:31	Charlottesville	EEUU	Orbe
	29	6	2017	4:30	Gloucester	EEUU	Orbe
	29	6	2017	4:29	West Deptford	EEUU	Orbe
	26	6	2017	23:00	Laconia	EEUU	Orbe
	26	6	2017	1:00	Gran Cruce	EEUU	Orbe
	25	6	2017	14:00	Auburn	EEUU	Orbe
	24	6	2017	22:00	Farmington	EEUU	Orbe
	23	6	2017	21:13	Virginia Beach	EEUU	Orbe
	23	6	2017	17:15	Jacksonville	EEUU	Orbe
	21	6	2017	4:00	Ciudad de Lenoir	EEUU	Orbe
	20	6	2017	2:30	Cataratas Kettle	EEUU	Orbe
	18	6	2017	19:00	Muncie	EEUU	Orbe
	16	6	2017	11:45	San Diego	EEUU	Orbe
	16	6	2017	0:05	Colby	EEUU	Orbe
	13	6	2017	3:19	Bosque Nacional Gunnison (Casi)	EEUU	Orbe
	29	5	2017	16:00	Monroe	EEUU	Orbe
	29	5	2017	3:30	Northvale	EEUU	Orbe
	27	5	2017	22:45	Edmonton (Canadá)	Canadá	Orbe
	27	5	2017	21:00	Primavera	EEUU	Orbe
	27	5	2017	9:00	Marysville	EEUU	Orbe
	24	5	2017	0:30	Playa Redondo	EEUU	Orbe
	21	5	2017	21:45	Landers	EEUU	Orbe
	20	5	2017	21:00	Gallup	EEUU	Orbe
	19	5	2017	13:38	Phoenix	EEUU	Orbe
	17	5	2017	22:00	Lutton (Reino Unido/Inglaterra)	Reino Unido	Orbe
	16	5	2017	22:40	Salisbury	EEUU	Orbe
	15	5	2017	23:00	Playa Norte de Myrtle	EEUU	Orbe
	15	5	2017	22:03	Playa Myrtle	EEUU	Orbe
	15	5	2017	22:00	Playa Myrtle	EEUU	Orbe
	15	5	2017	22:00	Playa Norte de Myrtle	EEUU	Orbe
	15	5	2017	19:10	Cebú (Filipinas)	Filipinas	Orbe
	15	5	2017	19:00	Melba	EEUU	Orbe
	15	5	2017	9:15	Minster	EEUU	Orbe
	15	5	2017	0:00	Cypress	EEUU	Orbe
	13	5	2017	22:49	Bellingham	EEUU	Orbe
	13	5	2017	13:43	Limón	EEUU	Orbe
	29	4	2017	0:00	Sturgeon Bay	EEUU	Orbe
	26	4	2017	23:20	Everett	EEUU	Orbe
	25	4	2017	22:27	Nicassio	EEUU	Orbe
	23	4	2017	5:30	Parque Estatal Salt Point	EEUU	Orbe
	21	4	2017	22:23	Brandon	EEUU	Orbe
	20	4	2017	22:00	Playa Surfside	EEUU	Orbe
	20	4	2017	12:07	Playa de Daytona	EEUU	Orbe
	19	4	2017	20:50	Playa Norte de Myrtle	EEUU	Orbe
	19	4	2017	20:50	Ciudad Jardín	EEUU	Orbe
	19	4	2017	20:30	Playa Surfside	EEUU	Orbe
	18	4	2017	22:00	Willard	EEUU	Orbe
	17	4	2017	22:00	Sugarland	EEUU	Orbe
	17	4	2017	22:00	Emmett	EEUU	Orbe
	15	4	2017	23:58	Merrimack	EEUU	Orbe
	15	4	2017	22:30	Dickinson (headed toward Galveston)	EEUU	Orbe
	15	4	2017	20:30	Willowdale	EEUU	Orbe
	14	4	2017	2:10	Irvine/Costa Mesa (between)	EEUU	Orbe
	13	4	2017	21:15	Savanagh	EEUU	Orbe
	29	3	2017	20:30	Largo	EEUU	Orbe
	29	3	2017	20:00	Naranja	EEUU	Orbe
	27	3	2017	20:30	Bartow	EEUU	Orbe
	27	3	2017	19:00	Shiprock	EEUU	Orbe
	27	3	2017	1:30	Oro	EEUU	Orbe
	26	3	2017	19:45	Valle de Coachella	EEUU	Orbe
	23	3	2017	19:30	Tempe	EEUU	Orbe
	21	3	2017	20:03	San Angelo	EEUU	Orbe
	20	3	2017	22:30	Peyton	EEUU	Orbe
	18	3	2017	19:00	Puerto Santa Lucía	EEUU	Orbe
	17	3	2017	21:30	Mandeville	EEUU	Orbe
	17	3	2017	21:00	Montague	EEUU	Orbe
	15	3	2017	13:28	San Roberto	EEUU	Orbe
	15	3	2017	7:15	Phoenix	EEUU	Orbe
	14	3	2017	23:50	Aliso Viejo	EEUU	Orbe
	14	3	2017	22:33	Madison	EEUU	Orbe
	14	3	2017	18:30	Denver	EEUU	Orbe
	13	3	2017	22:00	Centro del Valle	EEUU	Orbe
	13	3	2017	21:26	Mesa	EEUU	Orbe
	26	2	2017	20:23	Prescott	EEUU	Orbe
	25	2	2017	14:16	Mesa	EEUU	Orbe
	25	2	2017	10:00	Elk Grove	EEUU	Orbe
	23	2	2017	19:50	Rosendale	EEUU	Orbe
	23	2	2017	18:00	Eaton	EEUU	Orbe
	20	2	2017	19:20	Isla Merritt	EEUU	Orbe
	20	2	2017	18:30	Chambersburg	EEUU	Orbe
	18	2	2017	20:15	Skokie	EEUU	Orbe
	16	2	2017	20:45	Indio	EEUU	Orbe
	15	2	2017	20:00	Jersey City	EEUU	Orbe
	14	2	2017	17:53	Portland	EEUU	Orbe
	13	2	2017	21:15	Tierras Altas	EEUU	Orbe
	13	2	2017	20:00	Capitola	EEUU	Orbe
	29	1	2017	20:00	Powell	EEUU	Orbe
	28	1	2017	23:30	Greenville	EEUU	Orbe
	28	1	2017	0:10	Jenks	EEUU	Orbe
	25	1	2017	20:45	San Antonio	EEUU	Orbe
	25	1	2017	20:00	Aguas termales del desierto	EEUU	Orbe
	25	1	2017	3:00	Newport	EEUU	Orbe
	21	1	2017	18:40	Holly Hill	EEUU	Orbe
	20	1	2017	20:19	Cacao	EEUU	Orbe
	17	1	2017	21:00	Deltona	EEUU	Orbe
	14	1	2017	21:18	Hudson	EEUU	Orbe
	14	1	2017	13:00	Yerington	EEUU	Orbe
	31	12	2016	22:36	Boise	EEUU	Orbe
	31	12	2016	20:00	Redmond	EEUU	Orbe
	31	12	2016	20:00	No especificado	Brasil	Orbe
	31	12	2016	19:00	Lowell	EEUU	Orbe
	31	12	2016	19:00	Victor	EEUU	Orbe
	30	12	2016	2:39	Providence	EEUU	Orbe
	28	12	2016	4:30	Aiken	EEUU	Orbe
	25	12	2016	22:30	White Rock (Canada)	Canadá	Orbe
	24	12	2016	22:10	Kalispell	EEUU	Orbe
	13	12	2016	21:15	Fort Lauderdale	EEUU	Orbe
	29	11	2016	11:30	Green Bay	EEUU	Orbe
	29	11	2016	6:45	Happy Valley	EEUU	Orbe
	28	11	2016	7:55	The Hague (near; on main highway)(Netherlands)	Países Bajos	Orbe
	28	11	2016	1:29	Mooresville	EEUU	Orbe
	27	11	2016	3:20	Lake Charles	EEUU	Orbe
	26	11	2016	19:35	Naugatuck	EEUU	Orbe
	25	11	2016	20:47	Tyrone	EEUU	Orbe
	25	11	2016	19:00	Bedford	EEUU	Orbe
	19	11	2016	18:00	Fishers	EEUU	Orbe
	19	11	2016	15:00	Springfield	EEUU	Orbe
	17	11	2016	21:30	Methuen	EEUU	Orbe
	16	11	2016	20:50	Middleton	EEUU	Orbe
	16	11	2016	17:17	Fremont	EEUU	Orbe
	15	11	2016	21:00	Jacksonville	EEUU	Orbe
	14	11	2016	18:45	Summerville	EEUU	Orbe
	14	11	2016	1:00	Fresno	EEUU	Orbe
	31	10	2016	23:00	Easley	EEUU	Orbe
	31	10	2016	19:03	Wichita	EEUU	Orbe
	31	10	2016	5:30	Delta	EEUU	Orbe
	31	10	2016	0:25	Columbia	EEUU	Orbe
	29	10	2016	18:55	Racine	EEUU	Orbe
	26	10	2016	22:15	Apache Junction	EEUU	Orbe
	25	10	2016	3:00	Willow Grove	EEUU	Orbe
	22	10	2016	21:00	Pickerington	EEUU	Orbe
	22	10	2016	19:30	Derby	EEUU	Orbe
	21	10	2016	12:40	Carrollton	EEUU	Orbe
	21	10	2016	2:00	Ilwaco	EEUU	Orbe
	20	10	2016	3:00	Lynn	EEUU	Orbe
	20	10	2016	0:00	Bloomington	EEUU	Orbe
	19	10	2016	22:00	Gainseville	EEUU	Orbe
	18	10	2016	19:00	Colorado Springs	EEUU	Orbe
	16	10	2016	2:16	Encinitas	EEUU	Orbe
	15	10	2016	22:00	Yuma	EEUU	Orbe
	15	10	2016	19:40	Nashua	EEUU	Orbe
	14	10	2016	19:44	Houston	EEUU	Orbe
	14	10	2016	10:40	Nueva York	EEUU	Orbe
	14	10	2016	3:00	Charlotte	EEUU	Orbe
	13	10	2016	22:00	Parker	EEUU	Orbe
	13	10	2016	21:30	Gilford	EEUU	Orbe
	13	10	2016	21:00	Terranova	EEUU	Orbe
	30	9	2016	19:10	Eastvale	EEUU	Orbe
	28	9	2016	20:44	Louisville	EEUU	Orbe
	27	9	2016	3:00	Jardines de Palm Beach	EEUU	Orbe
	25	9	2016	17:15	Cranford	EEUU	Orbe
	25	9	2016	0:00	Bellingham	EEUU	Orbe
	23	9	2016	22:00	Indianápolis	EEUU	Orbe
	22	9	2016	20:45	Portland	EEUU	Orbe
	21	9	2016	21:50	Wilmington	EEUU	Orbe
	20	9	2016	21:04	Louisville	EEUU	Orbe
	19	9	2016	22:00	Saucier	EEUU	Orbe
	18	9	2016	14:34	Fairbanks	EEUU	Orbe
	17	9	2016	19:30	Durango	EEUU	Orbe
	16	9	2016	23:30	Fayetteville	EEUU	Orbe
	16	9	2016	21:40	Cumberland	EEUU	Orbe
	15	9	2016	21:55	Hyannis	EEUU	Orbe
	15	9	2016	7:30	Knoxville	EEUU	Orbe
	14	9	2016	22:30	Bradenton	EEUU	Orbe
	13	9	2016	23:46	Casa del Montículo	EEUU	Orbe
	13	9	2016	3:30	Gardner	EEUU	Orbe
	30	8	2016	23:08	Anchorage	EEUU	Orbe
	30	8	2016	20:30	Greeley	EEUU	Orbe
	29	8	2016	20:26	Surf City	EEUU	Orbe
	27	8	2016	21:00	Camden	EEUU	Orbe
	26	8	2016	23:00	Greensburg	EEUU	Orbe
	26	8	2016	20:45	Laplata	EEUU	Orbe
	25	8	2016	23:00	Astoria	EEUU	Orbe
	20	8	2016	23:00	Monroe	EEUU	Orbe
	20	8	2016	22:30	West Pawlet	EEUU	Orbe
	19	8	2016	20:49	Knoxville	EEUU	Orbe
	19	8	2016	18:56	Kokomo	EEUU	Orbe
	18	8	2016	22:10	St. Marys	EEUU	Orbe
	18	8	2016	20:23	Long Beach	EEUU	Orbe
	16	8	2016	7:12	Manchester (Reino Unido/Inglaterra)	Reino Unido	Orbe
	16	8	2016	5:30	Providence	EEUU	Orbe
	16	8	2016	5:30	Providence	EEUU	Orbe
	15	8	2016	4:00	Parker	EEUU	Orbe
	14	8	2016	16:30	Saratoga	EEUU	Orbe
	14	8	2016	1:57	Vancouver	EEUU	Orbe
	31	7	2016	23:00	Greendale	EEUU	Orbe
	31	7	2016	9:00	Fayetteville	EEUU	Orbe
	30	7	2016	23:20	Marlinton	EEUU	Orbe
	30	7	2016	21:45	Bristol	EEUU	Orbe
	29	7	2016	12:00	Asheville	EEUU	Orbe
	28	7	2016	4:42	Oxnard	EEUU	Orbe
	27	7	2016	23:00	Kingman	EEUU	Orbe
	27	7	2016	22:20	Lincoln	EEUU	Orbe
	27	7	2016	22:00	Modesto	EEUU	Orbe
	27	7	2016	21:00	Austin	EEUU	Orbe
	26	7	2016	22:48	Missoula	EEUU	Orbe
	23	7	2016	21:30	La Quinta, Indian Wells, Desierto de Palmas	EEUU	Orbe
	17	7	2016	20:06	Trezevant	EEUU	Orbe
	15	7	2016	23:30	Oakland	EEUU	Orbe
	14	7	2016	2:00	Apopka	EEUU	Orbe
	30	6	2016	20:00	Pacifica	EEUU	Orbe
	29	6	2016	20:30	New Bedford	EEUU	Orbe
	29	6	2016	17:00	Long Beach	EEUU	Orbe
	29	6	2016	10:10	Waterloo	EEUU	Orbe
	27	6	2016	13:30	Colorado Springs	EEUU	Orbe
	26	6	2016	23:00	Lexington	EEUU	Orbe
	26	6	2016	15:00	Port Townsend	EEUU	Orbe
	26	6	2016	0:10	Plainwell	EEUU	Orbe
	25	6	2016	14:00	Hanson	EEUU	Orbe
	24	6	2016	0:00	Kuna	EEUU	Orbe
	21	6	2016	22:45	Ciudad de Panamá	EEUU	Orbe
	21	6	2016	19:00	Bacoor (Cavite)(Filipinas)	Filipinas	Orbe
	20	6	2016	19:35	Burlington	EEUU	Orbe
	18	6	2016	19:45	East Northport	EEUU	Orbe
	18	6	2016	10:45	Newberry	EEUU	Orbe
	17	6	2016	22:40	Sarnia (Canadá)	Canadá	Orbe
	17	6	2016	21:40	Babilonia Occidental	EEUU	Orbe
	17	6	2016	21:30	Nueva Orleans	EEUU	Orbe
	17	6	2016	21:00	Arnprior (Canadá)	Canadá	Orbe
	16	6	2016	0:50	Ciudad Rápida	EEUU	Orbe
	28	5	2016	23:30	Susquehanna	EEUU	Orbe
	27	5	2016	23:05	Eastpointe	EEUU	Orbe
	27	5	2016	23:00	Sacramento	EEUU	Orbe
	26	5	2016	13:00	Sunny View	EEUU	Orbe
	21	5	2016	18:15	Claremont	EEUU	Orbe
	21	5	2016	12:50	New York	EEUU	Orbe
	20	5	2016	23:05	New York City (Brooklyn)	EEUU	Orbe
	19	5	2016	23:00	Coeur d'Alene	EEUU	Orbe
	19	5	2016	2:30	Sandown	EEUU	Orbe
	16	5	2016	21:00	Casselberry	EEUU	Orbe
	14	5	2016	18:45	Charlotte	EEUU	Orbe
	13	5	2016	3:00	Fairbanks	EEUU	Orbe
	29	4	2016	23:30	Everett	EEUU	Orbe
	28	4	2016	15:40	Plymouth (Reino Unido/Inglaterra)	Reino Unido	Orbe
	26	4	2016	21:25	Charleston	EEUU	Orbe
	21	4	2016	23:40	Luz	EEUU	Orbe
	21	4	2016	20:50	Playa Myrtle	EEUU	Orbe
	14	4	2016	19:30	Comunidad de Millwood en las afueras de Andrews	EEUU	Orbe
	13	4	2016	21:30	Louisville	EEUU	Orbe
	13	4	2016	19:10	Albuquerque	EEUU	Orbe
	29	3	2016	23:01	Irondequoit	EEUU	Orbe
	29	3	2016	22:15	Playa Myrtle	EEUU	Orbe
