							
	DÍA	MES	AÑO	HORA	CIUDAD	PAÍS	FORMA
	24	7	2004	No especificado	U. S. Air Force base (unidentified)	EEUU	Disco
	23	7	2004	22:15	Hanford	EEUU	Disco
	21	7	2004	23:30	New Zealand	New Zealand	Disco
	21	7	2004	12:45	Reno	EEUU	Disco
	20	7	2004	20:00	Doniphan	EEUU	Disco
	18	7	2004	4:30	Regina (Sask.) (Canada)	Canadá	Disco
	18	7	2004	2:47	Lincoln	EEUU	Disco
	17	7	2004	13:00	Shafter	EEUU	Disco
	16	7	2004	23:35	Edge water	EEUU	Disco
	16	7	2004	1:00	Maple Grove	EEUU	Disco
	15	7	2004	23:45	Electra	EEUU	Disco
	15	7	2004	0:30	South Bound Brook	EEUU	Disco
	14	7	2004	18:30	Paris	EEUU	Disco
	13	7	2004	6:00	Hartlepool (UK/England)	Reino Unido	Disco
	12	7	2004	16:30	Norwalk	EEUU	Disco
	12	7	2004	0:00	Island Park	EEUU	Disco
	11	7	2004	15:30	Tarpon Springs	EEUU	Disco
	11	7	2004	11:45	Gosport (UK/England)	Reino Unido	Disco
	10	7	2004	21:15	Victorville	EEUU	Disco
	8	7	2004	21:00	Arvada	EEUU	Disco
	4	7	2004	21:00	Canyon Country	EEUU	Disco
	4	7	2004	20:30	Casselberry	EEUU	Disco
	4	7	2004	17:00	Topeka	EEUU	Disco
	2	7	2004	18:15	Heiskell	EEUU	Disco
	29	6	2004	1:00	Bolivar	EEUU	Disco
	27	6	2004	23:00	Tempe	EEUU	Disco
	26	6	2004	4:30	Durban (South Africa)	Sudáfrica	Disco
	25	6	2004	21:30	Seattle	EEUU	Disco
	21	6	2004	9:30	Richmond Hill	EEUU	Disco
	21	6	2004	5:38	Crescent City	EEUU	Disco
	20	6	2004	12:15	Bellingham	EEUU	Disco
	19	6	2004	7:15	Kansas City	EEUU	Disco
	19	6	2004	3:23	Kingwood	EEUU	Disco
	18	6	2004	18:31	Philadelphia	EEUU	Disco
	18	6	2004	18:31	Philadelphia	EEUU	Disco
	18	6	2004	18:31	Philadelphia	EEUU	Disco
	18	6	2004	11:30	Elk Grove (Rte. 53, northbound)	EEUU	Disco
	16	6	2004	13:00	Ames	EEUU	Disco
	16	6	2004	12:15	Thornton	EEUU	Disco
	16	6	2004	1:00	Littleton	EEUU	Disco
	15	6	2004	23:00	Winnipeg (Canada)	Canadá	Disco
	15	6	2004	14:00	Indianapolis	EEUU	Disco
	15	6	2004	12:00	Phoenix	EEUU	Disco
	14	6	2004	20:00	Goodyear	EEUU	Disco
	13	6	2004	12:28	Conconully	EEUU	Disco
	12	6	2004	15:03	Torrance	EEUU	Disco
	11	6	2004	4:30	New Port Richey	EEUU	Disco
	10	6	2004	18:00	San Antonio	EEUU	Disco
	8	6	2004	13:30	Columbia	EEUU	Disco
	5	6	2004	20:42	Sacramento	EEUU	Disco
	3	6	2004	7:50	Whitby (Canada)	Canadá	Disco
	2	6	2004	22:15	Mosheim	EEUU	Disco
	1	6	2004	19:00	Bradford	EEUU	Disco
	1	6	2004	12:00	Lac des Plages (Canada)	Canadá	Disco
	31	5	2004	14:30	Lakewood	EEUU	Disco
	31	5	2004	0:00	Gold Canyon	EEUU	Disco
	30	5	2004	16:00	Chicopee	EEUU	Disco
	26	5	2004	13:27	Westlake Village	EEUU	Disco
	23	5	2004	13:30	Santa Monica	EEUU	Disco
	20	5	2004	21:30	Gila Bend	EEUU	Disco
	19	5	2004	23:30	Vicksburg	EEUU	Disco
	19	5	2004	11:38	Greenland (above, inflight)	Greenland	Disco
	19	5	2004	5:30	Tulsa	EEUU	Disco
	18	5	2004	22:30	Howell	EEUU	Disco
	18	5	2004	20:17	Rocklin	EEUU	Disco
	17	5	2004	16:30	Sonora	EEUU	Disco
	16	5	2004	11:00	Naples	EEUU	Disco
	16	5	2004	10:00	Rocklin	EEUU	Disco
	15	5	2004	21:00	Miami	EEUU	Disco
	15	5	2004	6:45	Ypsilanti	EEUU	Disco
	15	5	2004	0:00	Victor	EEUU	Disco
	14	5	2004	20:00	Topeka	EEUU	Disco
	14	5	2004	3:25	Bryceville	EEUU	Disco
	13	5	2004	4:00	Melbourne (VIC, Australia)	Australia	Disco
	12	5	2004	23:00	Seguin	EEUU	Disco
	10	5	2004	20:00	Oakville (Canada)	Canadá	Disco
	10	5	2004	1:00	Hamilton	EEUU	Disco
	9	5	2004	19:00	Wayne	EEUU	Disco
	8	5	2004	14:10	Tracy	EEUU	Disco
	6	5	2004	19:59	Denver	EEUU	Disco
	3	5	2004	12:15	Jackson	EEUU	Disco
	2	5	2004	11:30	Los Angeles	EEUU	Disco
	1	5	2004	20:30	Cambridge (Canada)	Canadá	Disco
	30	4	2004	3:15	Seaford/Old Bridge	EEUU	Disco
	29	4	2004	23:00	Wickenburg	EEUU	Disco
	29	4	2004	23:00	Wickenburg	EEUU	Disco
	28	4	2004	21:00	Superior	EEUU	Disco
	28	4	2004	12:23	Maricopa	EEUU	Disco
	27	4	2004	15:30	Oakley	EEUU	Disco
	25	4	2004	21:00	Troy	EEUU	Disco
	23	4	2004	20:30	Noblesville	EEUU	Disco
	21	4	2004	20:07	Tucson	EEUU	Disco
	20	4	2004	20:30	Toronto (Canada)	Canadá	Disco
	18	4	2004	23:30	Welcome	EEUU	Disco
	18	4	2004	19:00	Mt. Washington	EEUU	Disco
	17	4	2004	21:30	Phoenix	EEUU	Disco
	17	4	2004	20:00	Louisville	EEUU	Disco
	16	4	2004	13:20	Lititz	EEUU	Disco
	15	4	2004	23:00	San Clemente	EEUU	Disco
	15	4	2004	14:00	Crawfordville	EEUU	Disco
	12	4	2004	23:45	Charlottesville	EEUU	Disco
	10	4	2004	21:00	Kansas	EEUU	Disco
	9	4	2004	22:15	St. Augustine	EEUU	Disco
	9	4	2004	21:15	Ford City	EEUU	Disco
	8	4	2004	22:00	Rochester	EEUU	Disco
	8	4	2004	22:00	Leiters Ford	EEUU	Disco
	8	4	2004	19:00	Kuala Lumpur - Wilayah Persekutuan (Malaysia)	Malasia	Disco
	8	4	2004	18:50	Kuala Lumpur (Malaysia)	Malasia	Disco
	8	4	2004	18:00	Logansport	EEUU	Disco
	8	4	2004	17:30	Knoxville	EEUU	Disco
	8	4	2004	6:20	Charlotte	EEUU	Disco
	8	4	2004	0:30	Peru/Rochester	EEUU	Disco
	7	4	2004	21:00	Victorias City (Philippines)	Philippines	Disco
	6	4	2004	10:00	New Orleans	EEUU	Disco
	3	4	2004	11:45	Alcalde	EEUU	Disco
	3	4	2004	7:20	Moorsville	EEUU	Disco
	2	4	2004	20:00	Lamar	EEUU	Disco
	2	4	2004	11:30	Los Angeles	EEUU	Disco
	1	4	2004	21:00	Agoura Hills	EEUU	Disco
	1	4	2004	12:30	League City	EEUU	Disco
	1	4	2004	1:00	Black Zion	EEUU	Disco
	30	3	2004	23:00	California	EEUU	Disco
	28	3	2004	17:45	San Mateo	EEUU	Disco
	28	3	2004	17:10	Calgary (Canada)	Canadá	Disco
	28	3	2004	4:00	East Northport	EEUU	Disco
	27	3	2004	18:30	Canandaigua	EEUU	Disco
	27	3	2004	18:23	Plains	EEUU	Disco
	26	3	2004	19:50	Bradenton	EEUU	Disco
	25	3	2004	22:15	New-Wes-Valley (Canada)	Canadá	Disco
	20	3	2004	22:00	Bucerias (Nayarit) (Mexico)	México	Disco
	19	3	2004	23:15	Sheffield Lake	EEUU	Disco
	18	3	2004	1:00	Portland	EEUU	Disco
	16	3	2004	15:00	Dunstable (UK/England)	Reino Unido	Disco
	15	3	2004	15:00	Faben (50 mi east of El Paso)	EEUU	Disco
	14	3	2004	22:00	Valencia	EEUU	Disco
	14	3	2004	12:24	Perth (Western Australia)	Australia	Disco
	13	3	2004	18:30	Washington, D.C.	EEUU	Disco
	13	3	2004	11:00	Kennesaw	EEUU	Disco
	13	3	2004	0:23	Wishart (Canada)	Canadá	Disco
	12	3	2004	21:30	Redmond	EEUU	Disco
	10	3	2004	19:00	Neah Bay (50 miles off the coast of)	EEUU	Disco
	10	3	2004	18:00	Los Banos	EEUU	Disco
	10	3	2004	3:00	Great Yarmouth (UK/England)	Reino Unido	Disco
	10	3	2004	0:00	Merlo (Argentina)	Argentina	Disco
	9	3	2004	16:00	Eastpoint	EEUU	Disco
	9	3	2004	3:20	Carlsbad	EEUU	Disco
	7	3	2004	20:15	Pacoima	EEUU	Disco
	6	3	2004	17:45	Beaumont	EEUU	Disco
	5	3	2004	23:00	Mexico City (Mexico)	México	Disco
	5	3	2004	2:00	Springer (NM)/Colorado City (CO)	EEUU	Disco
	2	3	2004	1:00	San Jose	EEUU	Disco
	29	2	2004	17:30	Bristol	EEUU	Disco
	27	2	2004	22:30	Decker Lake (Canada)	Canadá	Disco
	27	2	2004	20:45	Alpha	EEUU	Disco
	27	2	2004	3:11	Sioux City	EEUU	Disco
	26	2	2004	17:00	Aledo	EEUU	Disco
	25	2	2004	19:20	Bellevue	EEUU	Disco
	25	2	2004	16:10	Aurora	EEUU	Disco
	24	2	2004	22:00	Paisley (UK/Scotland)	Reino Unido	Disco
	20	2	2004	15:00	Nebo	EEUU	Disco
	20	2	2004	13:00	Phoenix	EEUU	Disco
	17	2	2004	21:00	Howell	EEUU	Disco
	15	2	2004	7:40	Heber	EEUU	Disco
	14	2	2004	19:30	Sallisaw	EEUU	Disco
	11	2	2004	0:00	West Palm Beach	EEUU	Disco
	10	2	2004	23:45	New York	China	Disco
	10	2	2004	22:14	Alice Springs (NT, Australia)	Australia	Disco
	9	2	2004	19:00	Lincoln City	EEUU	Disco
	8	2	2004	1:00	Valparaiso	EEUU	Disco
	5	2	2004	8:50	Mesa	EEUU	Disco
	5	2	2004	6:45	St-Hilaire (Canada)	Canadá	Disco
	3	2	2004	23:00	Scottsdale	EEUU	Disco
	2	2	2004	18:30	Melbourne (VIC, Australia)	Australia	Disco
	1	2	2004	12:30	Clifton	EEUU	Disco
	1	2	2004	11:00	Cohutta	EEUU	Disco
	29	1	2004	18:00	Reading	EEUU	Disco
	29	1	2004	12:00	Smiths Falls (Canada)	Canadá	Disco
	28	1	2004	22:00	Capetown (CPT) (South Africa)	Sudáfrica	Disco
	27	1	2004	1:15	Beirut City (Lebanon)	Lebanon	Disco
	24	1	2004	15:30	Greensboro	EEUU	Disco
	21	1	2004	18:00	Coos Bay	EEUU	Disco
	21	1	2004	8:30	Las Vegas	EEUU	Disco
	20	1	2004	19:00	Alexandria	EEUU	Disco
	15	1	2004	14:00	Beveridge (Australia)	Australia	Disco
	15	1	2004	0:30	Barco	EEUU	Disco
	10	1	2004	15:30	Saratoga	EEUU	Disco
	10	1	2004	9:33	Beverly	EEUU	Disco
	10	1	2004	1:00	Gothenburg (Sweden)	Sweden	Disco
	7	1	2004	3:00	Hamilton (Canada)	Canadá	Disco
	6	1	2004	21:45	Hesperia (SSE of)	EEUU	Disco
	6	1	2004	19:55	Surat (India)	India	Disco
	6	1	2004	14:30	Huntington	EEUU	Disco
	5	1	2004	21:00	Arivaca	EEUU	Disco
	5	1	2004	16:03	Port Coquitlam (Canada)	Canadá	Disco
	4	1	2004	19:00	Four Oaks	EEUU	Disco
	4	1	2004	14:30	Fort Myers	EEUU	Disco
	3	1	2004	21:00	Thunder Bay (Canada)	Canadá	Disco
	1	1	2004	15:30	Flowery Branch	EEUU	Disco
	1	1	2004	0:30	Kopervik (Norway)	Norway	Disco
	31	12	2003	17:45	Sarasota	EEUU	Disco
	31	12	2003	14:30	Landers	EEUU	Disco
	31	12	2003	13:00	Gamboa Rainforest (Panama)	Panama	Disco
	31	12	2003	12:00	Olive Branch	EEUU	Disco
	30	12	2003	18:00	Rochester	EEUU	Disco
	28	12	2003	17:00	Isabela (Puerto Rico)	Puerto Rico	Disco
	27	12	2003	14:30	Myrtle Beach	EEUU	Disco
	26	12	2003	15:00	Beavercreek	EEUU	Disco
	20	12	2003	23:45	Augusta	EEUU	Disco
	20	12	2003	17:00	Walterboro	EEUU	Disco
	20	12	2003	12:30	Kokomo	EEUU	Disco
	19	12	2003	19:30	Toulouse (southeastern suburbs) (France)	Francia	Disco
	18	12	2003	19:00	Woodstock	EEUU	Disco
	18	12	2003	17:30	Kelowna (Canada)	Canadá	Disco
	16	12	2003	17:15	Pompton Lakes	EEUU	Disco
	9	12	2003	20:15	Greer	EEUU	Disco
	9	12	2003	6:40	Milton (Canada)	Canadá	Disco
	8	12	2003	18:30	Orillia (Canada)	Canadá	Disco
	7	12	2003	15:55	Plymouth	EEUU	Disco
	5	12	2003	18:30	Sedona	EEUU	Disco
	2	12	2003	1:00	Toms River	EEUU	Disco
	1	12	2003	1:00	Williamstown	EEUU	Disco
	30	11	2003	12:45	Ashland	EEUU	Disco
	30	11	2003	12:45	Ashland	EEUU	Disco
	29	11	2003	23:10	Siren	EEUU	Disco
	28	11	2003	17:35	Palo Alto	EEUU	Disco
	27	11	2003	0:20	Kalispell	EEUU	Disco
	25	11	2003	16:10	Portland	EEUU	Disco
	24	11	2003	18:32	Fairbanks	EEUU	Disco
	22	11	2003	0:30	Harding (near)	EEUU	Disco
	21	11	2003	19:00	Snappertuna (Finland)	Finland	Disco
	16	11	2003	11:05	Melbourne (VIC, Australia)	Australia	Disco
	16	11	2003	6:30	Santa Bonifacio (Corsica)	Corsica	Disco
	15	11	2003	18:00	Strawberry	EEUU	Disco
	15	11	2003	18:00	Fuquay Varina	EEUU	Disco
	13	11	2003	18:00	Virginia Beach	EEUU	Disco
	12	11	2003	21:00	Boothbay Harbor	EEUU	Disco
	11	11	2003	18:10	Brandon	EEUU	Disco
	10	11	2003	20:00	Watsonville	EEUU	Disco
	10	11	2003	18:30	West Covina	EEUU	Disco
	10	11	2003	18:20	Pasadena	EEUU	Disco
	8	11	2003	20:30	New York City	EEUU	Disco
	5	11	2003	17:00	Pass Christian	EEUU	Disco
	5	11	2003	12:20	Burlington	EEUU	Disco
	4	11	2003	20:50	Deming	EEUU	Disco
	2	11	2003	13:19	Seoul (South Korea)	Corea del Sur	Disco
	31	10	2003	19:00	Spurger	EEUU	Disco
	31	10	2003	3:00	Vancouver (Canada)	Canadá	Disco
	31	10	2003	3:00	Vancouver (Canada)	Canadá	Disco
	30	10	2003	7:00	Topeka	EEUU	Disco
	28	10	2003	14:20	Spanaway	EEUU	Disco
	25	10	2003	2:00	Springfield	EEUU	Disco
	24	10	2003	20:15	Rockwood (Canada)	Canadá	Disco
	24	10	2003	20:00	El Paso (East)	EEUU	Disco
	24	10	2003	16:00	Hollywood	EEUU	Disco
	22	10	2003	23:40	North Hollywood	EEUU	Disco
	22	10	2003	18:40	Skyline Drive	EEUU	Disco
	22	10	2003	14:00	Murrells Inlet	EEUU	Disco
	22	10	2003	14:00	Murrells Inlet	EEUU	Disco
	21	10	2003	22:00	Caswell	EEUU	Disco
	20	10	2003	16:45	Chicago	EEUU	Disco
	19	10	2003	12:00	Rome	EEUU	Disco
	18	10	2003	17:00	North Bend	EEUU	Disco
	18	10	2003	13:30	Fair Oaks	EEUU	Disco
	15	10	2003	20:30	Aberdeen	EEUU	Disco
	15	10	2003	19:15	Elizabeth	EEUU	Disco
	15	10	2003	15:00	Ironwood	EEUU	Disco
	15	10	2003	13:00	Granada Hills	EEUU	Disco
	15	10	2003	11:00	Plant City	EEUU	Disco
	13	10	2003	23:00	Waterbury	EEUU	Disco
	13	10	2003	18:30	Wilton	EEUU	Disco
	12	10	2003	No especificado	Salatiga (Indonesia)	Indonesia	Disco
	11	10	2003	20:30	Bloomington	EEUU	Disco
	9	10	2003	21:30	Port Orange	EEUU	Disco
	9	10	2003	3:45	Isle of Palms	EEUU	Disco
	8	10	2003	18:00	Banks (outside of)	EEUU	Disco
	7	10	2003	18:00	Meriden	EEUU	Disco
	5	10	2003	21:15	Kingman	EEUU	Disco
	3	10	2003	18:20	Burien	EEUU	Disco
	3	10	2003	2:00	Baltimore	EEUU	Disco
	30	9	2003	22:00	Cromwell (near)	EEUU	Disco
	30	9	2003	0:30	Yukon	EEUU	Disco
	29	9	2003	19:50	Mooers	EEUU	Disco
	28	9	2003	21:30	Cornelius	EEUU	Disco
	27	9	2003	22:25	Terrace (Canada)	Canadá	Disco
	26	9	2003	15:00	Victoria (Canada)	Canadá	Disco
	25	9	2003	20:00	Traverse City	EEUU	Disco
	24	9	2003	21:15	Fort Edward	EEUU	Disco
	21	9	2003	17:30	Oak View	EEUU	Disco
	20	9	2003	18:00	Frankfort	EEUU	Disco
	20	9	2003	18:00	Saugus	EEUU	Disco
	15	9	2003	22:00	Michigan (location unspecified)	EEUU	Disco
	15	9	2003	22:00	Lake Charles	EEUU	Disco
	12	9	2003	4:15	Selah	EEUU	Disco
	10	9	2003	16:20	New York City (Manhattan)	EEUU	Disco
	8	9	2003	22:35	New York City (Brooklyn)	EEUU	Disco
	8	9	2003	22:00	New York City (Brooklyn)	EEUU	Disco
	7	9	2003	21:00	Riverside	EEUU	Disco
	6	9	2003	14:00	Myrtle Beach	EEUU	Disco
	6	9	2003	6:00	Manchester (UK/England)	Reino Unido	Disco
	5	9	2003	16:00	Derby (UK/England)	Reino Unido	Disco
	4	9	2003	6:00	Gilmanton	EEUU	Disco
	3	9	2003	19:10	Ponca City	EEUU	Disco
	3	9	2003	16:45	Fort Worth	EEUU	Disco
	1	9	2003	19:30	Los Angeles	EEUU	Disco
	31	8	2003	22:44	San Jacinto	EEUU	Disco
	31	8	2003	19:00	Terrace (Canada)	Canadá	Disco
	30	8	2003	21:30	Linden	EEUU	Disco
	30	8	2003	11:30	Jaipur (India)	India	Disco
	28	8	2003	6:10	Apache Junction	EEUU	Disco
	25	8	2003	14:25	Lompoc	EEUU	Disco
	24	8	2003	14:00	Westland	EEUU	Disco
	24	8	2003	14:00	Carolina Beach (Fort Fisher)	EEUU	Disco
	24	8	2003	11:30	Santa Barbara	EEUU	Disco
	24	8	2003	9:00	Hampton Beach	EEUU	Disco
	23	8	2003	20:30	Auckland (New Zealand)	New Zealand	Disco
	23	8	2003	20:00	Sukagawa (Japan)	Japón	Disco
	23	8	2003	18:15	Hallandale	EEUU	Disco
	23	8	2003	15:00	Midland	EEUU	Disco
	22	8	2003	23:00	Hillsboro	EEUU	Disco
	22	8	2003	4:30	Crown Point	EEUU	Disco
	21	8	2003	21:05	Bethel	EEUU	Disco
	21	8	2003	16:30	Ottawa (Canada)	Canadá	Disco
	19	8	2003	1:00	Council Bluffs	EEUU	Disco
	18	8	2003	7:00	Adelaide (South Australia)	Australia	Disco
	17	8	2003	23:45	Saskatoon (Canada)	Canadá	Disco
	17	8	2003	1:00	Joliet	EEUU	Disco
	15	8	2003	15:30	Tacoma	EEUU	Disco
	14	8	2003	16:30	Ottawa (Canada)	Canadá	Disco
	12	8	2003	22:10	Jordan Valley	EEUU	Disco
	11	8	2003	18:30	New Westminster (Canada)	Canadá	Disco
	11	8	2003	18:30	New Westminster (Canada)	Canadá	Disco
	11	8	2003	18:20	New Westminster (Canada)	Canadá	Disco
	9	8	2003	14:05	Scotts Valley	EEUU	Disco
	9	8	2003	13:00	Sydney (NSW, Australia)	Australia	Disco
	8	8	2003	23:03	Scottsdale	EEUU	Disco
	4	8	2003	23:00	East Pennant (Canada)	Canadá	Disco
	4	8	2003	17:00	Vancouver (Canada)	Canadá	Disco
	4	8	2003	12:20	Littleton	EEUU	Disco
	4	8	2003	5:30	Apeldoorn (Netherlands)	Netherlands	Disco
	3	8	2003	13:00	Ararat	EEUU	Disco
	2	8	2003	22:52	Tioga	EEUU	Disco
	2	8	2003	19:45	Bristol	EEUU	Disco
	29	7	2003	13:00	Key West	EEUU	Disco
	28	7	2003	18:00	Pinebush	EEUU	Disco
	27	7	2003	16:25	Lapu-lapu (Philippines)	Philippines	Disco
	27	7	2003	5:30	Burlingame	EEUU	Disco
	27	7	2003	2:00	Vernon (Canada)	Canadá	Disco
	25	7	2003	7:45	Palm Harbor	EEUU	Disco
	25	7	2003	1:30	Wallowa	EEUU	Disco
	24	7	2003	0:00	Kuwait (Camp "New Jersey")	Kuwait	Disco
	21	7	2003	14:06	Elsmore	EEUU	Disco
	20	7	2003	22:00	North Logan	EEUU	Disco
	18	7	2003	21:00	Brightwaters	EEUU	Disco
	17	7	2003	17:15	Leola	EEUU	Disco
	17	7	2003	3:00	Columbia	EEUU	Disco
	17	7	2003	0:30	Dousman	EEUU	Disco
	15	7	2003	23:45	Rolla	EEUU	Disco
	15	7	2003	23:30	Pound Ridge	EEUU	Disco
	15	7	2003	22:00	Haddonfield	EEUU	Disco
	15	7	2003	21:30	Chiefland	EEUU	Disco
	15	7	2003	12:30	Ipswich (Australia)	Australia	Disco
	15	7	2003	11:00	El Cajon	EEUU	Disco
	15	7	2003	0:30	West Greenwich, East Greenwich, West Warwick, Warwick	EEUU	Disco
	14	7	2003	2:00	Saint John (Canada)	Canadá	Disco
	12	7	2003	22:00	Ashland	EEUU	Disco
	11	7	2003	22:26	Heber City	EEUU	Disco
	8	7	2003	20:49	Porum	EEUU	Disco
	8	7	2003	18:00	Clermont	EEUU	Disco
	8	7	2003	16:30	London	EEUU	Disco
	8	7	2003	14:00	Dallas	EEUU	Disco
	8	7	2003	No especificado	Arizona (rural)	EEUU	Disco
	6	7	2003	18:15	Elwood	EEUU	Disco
	6	7	2003	15:30	Morrison	EEUU	Disco
	5	7	2003	2:30	Al-Ain (UAE)	United Arab Emirates	Disco
	5	7	2003	0:30	Randolph AFB	EEUU	Disco
	4	7	2003	21:30	Wellfleet	EEUU	Disco
	4	7	2003	11:00	San Diego	EEUU	Disco
	2	7	2003	20:00	Silver City/Ontonagan	EEUU	Disco
	1	7	2003	19:45	Inglewood	EEUU	Disco
	30	6	2003	19:30	Lincolnshire (UK/England)	Reino Unido	Disco
	30	6	2003	19:00	Oak Forest	EEUU	Disco
	30	6	2003	18:32	San Bernardino	EEUU	Disco
	30	6	2003	16:00	saltsburg	EEUU	Disco
	28	6	2003	23:30	Shady Point	EEUU	Disco
	28	6	2003	23:30	New York City (Queens)	EEUU	Disco
	28	6	2003	23:30	New York City (Manhattan)	EEUU	Disco
	28	6	2003	23:12	New York City (Brooklyn)	EEUU	Disco
	26	6	2003	13:40	Newtown	EEUU	Disco
	26	6	2003	5:00	Daly City	EEUU	Disco
	25	6	2003	16:00	Kokkari (Samos Island) (Greece)	Grecia	Disco
	25	6	2003	8:00	Laguna Niguel	EEUU	Disco
	22	6	2003	5:00	Johnston	EEUU	Disco
	21	6	2003	13:00	St. Augustine	EEUU	Disco
	20	6	2003	21:00	Edwards	EEUU	Disco
	19	6	2003	21:00	Rome	EEUU	Disco
	18	6	2003	18:15	Rio Ranchi	EEUU	Disco
	17	6	2003	6:00	San Pedro	EEUU	Disco
	16	6	2003	17:00	Armidale (Australi)	Australia	Disco
	15	6	2003	22:30	Lake Charles	EEUU	Disco
	15	6	2003	21:00	Island Grove	EEUU	Disco
	15	6	2003	19:00	Manchester	EEUU	Disco
	13	6	2003	0:18	Birmingham	EEUU	Disco
	11	6	2003	23:59	Moss Beach	EEUU	Disco
	9	6	2003	23:30	Lyon (France)	Francia	Disco
	9	6	2003	13:00	Thompson Bay (Long Island) (Bahamas)	Bahamas	Disco
	8	6	2003	19:00	La Vergne	EEUU	Disco
	8	6	2003	13:17	Linn Creek	EEUU	Disco
	8	6	2003	0:19	High Bridge	EEUU	Disco
	8	6	2003	0:15	Clinton	EEUU	Disco
	4	6	2003	22:53	Huntsville	EEUU	Disco
	3	6	2003	22:35	Retrop	EEUU	Disco
	2	6	2003	4:10	Miami	EEUU	Disco
	1	6	2003	22:00	Fort Edward	EEUU	Disco
	1	6	2003	13:00	Simi Valley	EEUU	Disco
	30	5	2003	19:30	Fremont	EEUU	Disco
	27	5	2003	14:14	Fallbrook	EEUU	Disco
	26	5	2003	16:45	Fort Worth	EEUU	Disco
	23	5	2003	23:00	San Diego	EEUU	Disco
	23	5	2003	20:00	Melbourne (VIC, Australia)	Australia	Disco
	22	5	2003	21:00	Grangeville	EEUU	Disco
	18	5	2003	21:30	Phoenix	EEUU	Disco
	17	5	2003	21:55	New Ipswich	EEUU	Disco
	17	5	2003	5:45	Jacksonville	EEUU	Disco
	16	5	2003	23:00	Rancho Santa Margarita	EEUU	Disco
	15	5	2003	22:00	Northallerton (UK/England)	Reino Unido	Disco
	13	5	2003	10:15	Tampa Bay	EEUU	Disco
	11	5	2003	13:00	Halsted (Denmark)	Dinamarca	Disco
	11	5	2003	9:30	Laguna Niguel	EEUU	Disco
	10	5	2003	21:35	Cleveland	EEUU	Disco
	10	5	2003	17:00	Plymouth	EEUU	Disco
	9	5	2003	22:30	Columbus	EEUU	Disco
	5	5	2003	1:43	Sheffield (UK/England)	Reino Unido	Disco
	29	4	2003	11:48	Norway	Norway	Disco
	28	4	2003	6:06	Los Chavez	EEUU	Disco
	26	4	2003	17:00	Atlanta	EEUU	Disco
	26	4	2003	14:00	Littleton	EEUU	Disco
	25	4	2003	20:10	East Meadow	EEUU	Disco
	23	4	2003	22:20	San Francisco	EEUU	Disco
	20	4	2003	15:00	Phoenix	EEUU	Disco
	18	4	2003	19:30	Royal	EEUU	Disco
	16	4	2003	11:00	New York City (Brooklyn)	EEUU	Disco
	15	4	2003	17:10	Bristol	EEUU	Disco
	12	4	2003	16:40	Plantsville	EEUU	Disco
	12	4	2003	13:45	Portageville	EEUU	Disco
	11	4	2003	15:40	Stockholm (Sweden)	Sweden	Disco
	10	4	2003	19:17	Corona	EEUU	Disco
	7	4	2003	14:30	Franklin	EEUU	Disco
	6	4	2003	23:00	Langdon (Canada)	Canadá	Disco
	5	4	2003	18:12	Eureka	EEUU	Disco
	4	4	2003	14:00	White Bear Lake	EEUU	Disco
	2	4	2003	7:53	Blairs	EEUU	Disco
	2	4	2003	6:00	Quezon City (Philippines)	Philippines	Disco
	30	3	2003	15:45	Dallas	EEUU	Disco
	27	3	2003	21:30	Norton	EEUU	Disco
	22	3	2003	1:01	Silver Spring	EEUU	Disco
	20	3	2003	6:45	Hampden	EEUU	Disco
	15	3	2003	19:30	Siem Reap (Cambodia)	Cambodia	Disco
	15	3	2003	0:00	Caney	EEUU	Disco
	13	3	2003	9:00	Pietermaritzburg (closest city) (South Africa)	Sudáfrica	Disco
	11	3	2003	22:50	Oklahoma City	EEUU	Disco
	10	3	2003	18:00	New Zealand	New Zealand	Disco
	10	3	2003	1:45	Los Altos	EEUU	Disco
	8	3	2003	20:00	New Martinsville	EEUU	Disco
	8	3	2003	18:16	Arvada	EEUU	Disco
	8	3	2003	16:24	Daytona Beach	EEUU	Disco
	6	3	2003	19:32	Oklahoma City	EEUU	Disco
	24	2	2003	11:30	Olympic Mountains	EEUU	Disco
	22	2	2003	22:30	Terrace/Prince Rupert (Between) (Canada)	Canadá	Disco
	22	2	2003	22:20	Kitiamt (Canada)	Canadá	Disco
	22	2	2003	21:15	Mill Bay (Canada)	Canadá	Disco
	22	2	2003	14:00	Winnemucca (West of)	EEUU	Disco
	22	2	2003	2:00	Winnemucca	EEUU	Disco
	20	2	2003	21:09	Dallas	EEUU	Disco
	16	2	2003	18:00	Bowie	EEUU	Disco
	15	2	2003	19:10	Milwaukee	EEUU	Disco
	15	2	2003	19:00	Fort Stockton	EEUU	Disco
	14	2	2003	7:20	Karachi (Pakistan)	Pakistan	Disco
	12	2	2003	2:35	Saddle Lake (Canada)	Canadá	Disco
	8	2	2003	6:35	San Diego	EEUU	Disco
	8	2	2003	5:30	Beloit/Milwaukee (between)	EEUU	Disco
	3	2	2003	19:47	Miami	EEUU	Disco
	3	2	2003	18:45	Miami	EEUU	Disco
	2	2	2003	19:00	Miami	EEUU	Disco
	1	2	2003	23:15	Spokane	EEUU	Disco
	1	2	2003	22:58	Spokane	EEUU	Disco
	29	1	2003	22:00	Riverside	EEUU	Disco
